mitra_id,kode_mitra,akun_id,diverifikasi_oleh_admin_id,lokasi_id,jenis_mitra_id,status_mitra_id,skala_kerjasama_id,nama_mitra,nama_badan_hukum,nib,npwp,nama_pic,jabatan_pic,kontak_pic,email_pic,alamat_mitra,wilayah_operasional,deskripsi_dukungan,logo_url,foto_cover_url,status_verified,is_deleted,deleted_at,archived_at,created_at,updated_at
MTR000755,MITRA-2026-00755,AKUN006005,,LOK004366,JM06,MENUNGGU_VERIFIKASI,LOKAL,BPR Pasar Rakyat,BPR Pasar Rakyat Mandiri,,,Zahra Amalia,Manajer Program,0896508351171,admin55.bpr-pasar-rakyat@go.id,"Pasar Kartasura Los A-36, kantor operasional BPR Pasar Rakyat",Solo Raya,"BPR Pasar Rakyat membuka program kolaborasi untuk UMKM pada bidang legalitas usaha, permodalan, pendampingan bisnis dengan bentuk dukungan konsultasi legal, klinik konsultasi, mentoring.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000755.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000755.webp,false,false,,,2025-12-07 00:52:55,2026-01-29 00:52:55
MTR000756,MITRA-2026-00756,AKUN006006,ADM000168,LOK004389,JM03,AKTIF,PROVINSI,CV Nusantara Berdaya,CV Nusantara Berdaya,,30.367.318.1-503.584,Irfan Ade,Kepala Divisi UMKM,085756061060,cv-nusantara-berdaya.cs@go.id,"Jl. Jenderal Sudirman KM 15.5, RT 10/RW 01, kantor operasional CV Nusantara Berdaya",Nasional,"CV Nusantara Berdaya membuka program kolaborasi untuk UMKM pada bidang desain kemasan, digitalisasi, distribusi, pemasaran dengan bentuk dukungan akses gudang, klinik konsultasi, pendampingan konten.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000756.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000756.webp,true,false,,,2025-04-29 14:48:28,2025-06-18 14:48:28
MTR000757,MITRA-2026-00757,AKUN006007,ADM000188,LOK004412,JM07,AKTIF,NASIONAL,Marketplace Sahabat Produk Lokal,Marketplace Sahabat Produk Lokal Mandiri,1362207750257,58.402.378.2-159.698,Retno Dzaki,Koordinator Kemitraan,087761526416,admin-marketplace-sahabat-produk-lokal@ac.id,"Jl. Kartini No. 177 RT 13/RW 06, kantor operasional Marketplace Sahabat Produk Lokal",Solo Raya,"Marketplace Sahabat Produk Lokal berperan sebagai mitra pendamping yang menyediakan kemitraan penjualan, kurasi produk, pendampingan konten bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000757.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000757.webp,true,false,,,2024-06-12 23:20:01,2024-07-27 23:20:01
MTR000758,MITRA-2026-00758,AKUN006008,ADM000215,LOK004435,JM08,AKTIF,LOKAL,CV Sahabat UMKM,CV Sahabat UMKM,2277297372949,13.347.316.3-402.473,Naufal Fadhilah,PIC CSR,08552845568,order58.cv-sahabat-umkm@mitra.id,"Pasar Nusukan Los C-26, kantor operasional CV Sahabat UMKM",Solo Raya,"CV Sahabat UMKM mendukung UMKM melalui pendampingan konten, akses gudang, kemitraan penjualan, konsultasi ekspor pada bidang ekspor, logistik. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000758.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000758.webp,true,false,,,2024-11-22 14:26:14,2024-11-29 14:26:14
MTR000759,MITRA-2026-00759,AKUN006009,ADM000103,LOK004458,JM08,AKTIF,NASIONAL,PT Logistik Prima,PT Logistik Prima,1887139146153,24.122.346.4-312.051,Joko Ramadhani,PIC CSR,085155235581,sales59.pt-logistik-prima@or.id,"Pasar Beringharjo Los C-202, kantor operasional PT Logistik Prima",Online Nasional,"PT Logistik Prima berperan sebagai mitra pendamping yang menyediakan pendampingan konten, konsultasi ekspor, klinik konsultasi bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000759.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000759.webp,true,false,,,2024-05-04 20:57:24,2024-05-09 20:57:24
MTR000760,MITRA-2026-00760,AKUN006010,ADM000194,LOK004481,JM08,AKTIF,KABUPATEN,Layanan Tumbuh Bersama,Layanan Tumbuh Bersama Mandiri,1390893355972,37.125.425.5-653.008,Halimah Anjani,Manajer Program,089872439718,layanan-tumbuh-bersama.usaha@or.id,"Pasar Beringharjo Los B-226, kantor operasional Layanan Tumbuh Bersama",Jawa Tengah,"Layanan Tumbuh Bersama membuka program kolaborasi untuk UMKM pada bidang ekspor, distribusi dengan bentuk dukungan akses gudang, klinik konsultasi, kemitraan penjualan, kurasi produk.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000760.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000760.webp,true,false,,,2025-04-22 05:01:45,2025-06-18 05:01:45
MTR000761,MITRA-2026-00761,AKUN006011,ADM000012,LOK004504,JM04,AKTIF,KABUPATEN,Institut Kampus Wirausaha,Institut Kampus Wirausaha Mandiri,,,Yuliana Santoso,Business Development,089963519132,order-institut-kampus-wirausaha@co.id,"Pasar Gede Los A-11, kantor operasional Institut Kampus Wirausaha",Jawa Tengah,"Institut Kampus Wirausaha berperan sebagai mitra pendamping yang menyediakan kurasi produk, mentoring, klinik konsultasi bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000761.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000761.webp,true,false,,,2025-12-29 00:10:26,2026-03-08 00:10:26
MTR000762,MITRA-2026-00762,AKUN006012,ADM000119,LOK004527,JM11,AKTIF,KABUPATEN,Koperasi Kolaborasi Karya,Koperasi Kolaborasi Karya,1217042822584,28.192.338.7-345.034,Nuraini Sari,Koordinator Kemitraan,08558475650,kontak-koperasi-kolaborasi-karya@mitra.id,"Jl. Jenderal Sudirman Gang Melati No. 233, kantor operasional Koperasi Kolaborasi Karya",Jawa Tengah,"Koperasi Kolaborasi Karya mendukung UMKM melalui akses pameran, pinjaman lunak pada bidang permodalan, distribusi. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000762.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000762.webp,true,false,,,2025-08-20 10:23:38,2025-08-31 10:23:38
MTR000763,MITRA-2026-00763,AKUN006013,ADM000199,LOK004550,JM01,AKTIF,LOKAL,Dinas Akselerasi Digital,Dinas Akselerasi Digital Mandiri,1327827570364,,Budi Puspita,Koordinator Kemitraan,082252921816,dinas-akselerasi-digital763@ac.id,"Jl. Brigjen Katamso Kav. 216 Blok E, kantor operasional Dinas Akselerasi Digital",Online Nasional,"Dinas Akselerasi Digital mendukung UMKM melalui pendampingan konten, klinik konsultasi pada bidang pendampingan bisnis, legalitas usaha, pelatihan, sertifikasi produk. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000763.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000763.webp,true,false,,,2024-10-23 14:58:51,2024-12-19 14:58:51
MTR000764,MITRA-2026-00764,AKUN006014,,LOK004573,JM02,NONAKTIF,NASIONAL,PT Riset dan Inovasi,PT Riset dan Inovasi,9130929053735,57.250.193.9-476.843,Fitri Astuti,Koordinator Kemitraan,08785624245,usaha64.pt-riset-dan-inovasi@gmail.com,"Jl. Kaliurang No. 119 RT 12/RW 05, kantor operasional PT Riset dan Inovasi",Jawa-Bali,"PT Riset dan Inovasi mendukung UMKM melalui kurasi produk, mentoring, promosi digital pada bidang pelatihan, distribusi, permodalan, pemasaran. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000764.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000764.webp,false,true,2027-03-06 21:03:53,,2025-11-16 21:03:53,2025-11-23 21:03:53
MTR000765,MITRA-2026-00765,AKUN006015,ADM000173,LOK004596,JM02,AKTIF,KABUPATEN,PT Digital Niaga,PT Digital Niaga,,,Nadia Meidiyana,Kepala Divisi UMKM,082363557629,usaha.pt-digital-niaga@co.id,"Jl. M.H. Thamrin Kav. 106 Blok E, kantor operasional PT Digital Niaga",Solo Raya,"PT Digital Niaga membuka program kolaborasi untuk UMKM pada bidang permodalan, pemasaran dengan bentuk dukungan mentoring, klinik konsultasi, kurasi produk.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000765.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000765.webp,true,false,,,2024-06-25 22:58:52,2024-07-19 22:58:52
MTR000766,MITRA-2026-00766,AKUN006016,ADM000152,LOK004619,JM02,AKTIF,PROVINSI,Rumah BUMN Akses Modal Mandiri,Rumah BUMN Akses Modal Mandiri Mandiri,,24.132.186.2-644.151,Arif Pangestu,PIC CSR,089956775963,rumah-bumn-akses-modal-mandiri.kemitraan@co.id,"Jl. Pemuda Gang Sawo No. 153, kantor operasional Rumah BUMN Akses Modal Mandiri",Jawa Tengah,"Rumah BUMN Akses Modal Mandiri mendukung UMKM melalui klinik konsultasi, promosi digital, pendampingan konten, dana hibah pada bidang permodalan, pelatihan. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000766.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000766.webp,true,false,,,2024-11-13 18:20:47,2025-01-28 18:20:47
MTR000767,MITRA-2026-00767,AKUN006017,ADM000222,LOK004642,JM07,AKTIF,LOKAL,Marketplace Konsultan Legal UMKM,Marketplace Konsultan Legal UMKM Mandiri,,,Rahayu Maryati,Manajer Program,08992539747,marketplace-konsultan-legal-umkm767@ac.id,"Pasar Gede Los E-98, kantor operasional Marketplace Konsultan Legal UMKM",Online Nasional,"Marketplace Konsultan Legal UMKM berperan sebagai mitra pendamping yang menyediakan kurasi produk, kemitraan penjualan, klinik konsultasi bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000767.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000767.webp,true,false,,,2024-05-27 00:21:25,2024-07-15 00:21:25
MTR000768,MITRA-2026-00768,AKUN006018,ADM000207,LOK004665,JM06,AKTIF,KABUPATEN,Koperasi Kreasi Muda,Koperasi Kreasi Muda,2170749901211,67.143.514.4-465.782,Rifqi Sutrisno,PIC CSR,089864872099,koperasi-kreasi-muda768@co.id,"Jl. Merpati KM 10.2, RT 08/RW 09, kantor operasional Koperasi Kreasi Muda",Jawa-Bali,"Koperasi Kreasi Muda membuka program kolaborasi untuk UMKM pada bidang legalitas usaha, permodalan dengan bentuk dukungan kurasi produk, pinjaman lunak.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000768.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000768.webp,true,false,,,2025-05-29 13:41:05,2025-06-19 13:41:05
MTR000769,MITRA-2026-00769,AKUN006019,ADM000140,LOK004688,JM03,AKTIF,NASIONAL,PT Pelatihan Wirausaha,PT Pelatihan Wirausaha,2280266199442,75.163.427.5-480.706,Citra Prakoso,Kepala Divisi UMKM,085793030549,info69.pt-pelatihan-wirausaha@gmail.com,"Jl. Tentara Pelajar No. 162 RT 09/RW 07, kantor operasional PT Pelatihan Wirausaha",Nasional,"PT Pelatihan Wirausaha membuka program kolaborasi untuk UMKM pada bidang desain kemasan, pemasaran, distribusi, digitalisasi dengan bentuk dukungan kurasi produk, pendampingan konten, akses gudang.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000769.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000769.webp,true,false,,,2026-02-19 09:36:51,2026-02-22 09:36:51
MTR000770,MITRA-2026-00770,AKUN006020,ADM000145,LOK004711,JM04,AKTIF,NASIONAL,Universitas UMKM Naik Kelas,Universitas UMKM Naik Kelas Mandiri,1891512017926,,Rizka Lestari,Business Development,085197356755,usaha-universitas-umkm-naik-kelas@or.id,"Jl. Tanjung Kav. 232 Blok H, kantor operasional Universitas UMKM Naik Kelas",Jawa Tengah,"Universitas UMKM Naik Kelas berperan sebagai mitra pendamping yang menyediakan kelas pelatihan, mentoring, konsultasi legal bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000770.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000770.webp,true,false,,,2025-12-09 11:29:22,2026-01-18 11:29:22
MTR000771,MITRA-2026-00771,AKUN006021,ADM000046,LOK004734,JM02,AKTIF,PROVINSI,Rumah BUMN Kemitraan Lokal,Rumah BUMN Kemitraan Lokal Mandiri,3305514705554,47.369.309.7-611.164,Dwi Maulana,Kepala Divisi UMKM,085876673179,halo-rumah-bumn-kemitraan-lokal@gmail.com,"Sentra UMKM Pucangsawit, Kios C171, kantor operasional Rumah BUMN Kemitraan Lokal",Jawa-Bali,"Rumah BUMN Kemitraan Lokal membuka program kolaborasi untuk UMKM pada bidang permodalan, pelatihan, pemasaran dengan bentuk dukungan mentoring, kurasi produk.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000771.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000771.webp,true,false,,,2024-11-12 02:48:36,2025-01-25 02:48:36
MTR000772,MITRA-2026-00772,AKUN006022,ADM000075,LOK004757,JM07,AKTIF,LOKAL,Marketplace Logistik Rakyat,Marketplace Logistik Rakyat Mandiri,9110675715903,,Rasyid Ramadhan,Business Development,081259957793,marketplace-logistik-rakyat772@or.id,"Kompleks Ruko Cemara Blok H No. 24, kantor operasional Marketplace Logistik Rakyat",Kabupaten/Kota,"Marketplace Logistik Rakyat membuka program kolaborasi untuk UMKM pada bidang promosi digital, pemasaran, akses marketplace, digitalisasi dengan bentuk dukungan pendampingan konten, klinik konsultasi, kemitraan penjualan.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000772.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000772.webp,true,false,,,2026-03-02 22:21:10,2026-03-25 22:21:10
MTR000773,MITRA-2026-00773,AKUN006023,ADM000068,LOK004780,JM07,AKTIF,KABUPATEN,PT Bina Usaha,PT Bina Usaha,3320494554440,57.211.506.9-802.020,Prayuda Ryannareta,Business Development,0822473578199,admin73.pt-bina-usaha@ac.id,"Jl. Slamet Riyadi Kav. 232 Blok F, kantor operasional PT Bina Usaha",Online Nasional,"PT Bina Usaha berperan sebagai mitra pendamping yang menyediakan pendampingan konten, promosi digital bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000773.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000773.webp,true,false,,,2024-03-13 00:37:10,2024-03-19 00:37:10
MTR000774,MITRA-2026-00774,AKUN006024,ADM000177,LOK004803,JM09,AKTIF,PROVINSI,Akselerator Pangan Berdaya,Akselerator Pangan Berdaya Mandiri,9130488070790,,Dhea Herfina,PIC CSR,085713313633,cs74.akselerator-pangan-berdaya@ac.id,"Kompleks Ruko Cemara Blok C No. 155, kantor operasional Akselerator Pangan Berdaya",Online Nasional,"Akselerator Pangan Berdaya membuka program kolaborasi untuk UMKM pada bidang riset produk, pendampingan bisnis dengan bentuk dukungan promosi digital, pendampingan konten.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000774.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000774.webp,true,false,,,2024-04-11 09:41:20,2024-04-22 09:41:20
MTR000775,MITRA-2026-00775,AKUN006025,ADM000191,LOK004826,JM05,AKTIF,LOKAL,Asosiasi Klinik Bisnis Rakyat,Asosiasi Klinik Bisnis Rakyat Mandiri,1245423287418,27.459.657.2-768.071,Rizal Wicaksono,PIC CSR,08784461621,usaha.asosiasi-klinik-bisnis-rakyat@ac.id,"Kompleks Ruko Mutiara Blok C No. 234, kantor operasional Asosiasi Klinik Bisnis Rakyat",Jawa-Bali,"Asosiasi Klinik Bisnis Rakyat membuka program kolaborasi untuk UMKM pada bidang pendampingan bisnis, pemasaran dengan bentuk dukungan kurasi produk, mentoring, promosi digital, kemitraan penjualan.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000775.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000775.webp,true,false,,,2025-09-28 06:23:08,2025-11-30 06:23:08
MTR000776,MITRA-2026-00776,AKUN006026,ADM000140,LOK004849,JM08,AKTIF,PROVINSI,CV Pusat Ekspor Pemula,CV Pusat Ekspor Pemula,1256863806809,92.330.656.3-686.055,Gilang Herlambang,Koordinator Kemitraan,081139868735,sales.cv-pusat-ekspor-pemula@mitra.id,"Jl. Imam Bonjol Gang Melati No. 155, kantor operasional CV Pusat Ekspor Pemula",Jawa Tengah,"CV Pusat Ekspor Pemula berperan sebagai mitra pendamping yang menyediakan konsultasi ekspor, pendampingan konten bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000776.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000776.webp,true,false,,,2025-01-12 14:52:05,2025-02-10 14:52:05
MTR000777,MITRA-2026-00777,AKUN006027,ADM000074,LOK004872,JM06,AKTIF,PROVINSI,BPR Sentra Pameran,BPR Sentra Pameran Mandiri,1463490893385,47.247.420.4-848.133,Ayu Setyowati,Koordinator Kemitraan,082116189214,bpr-sentra-pameran777@go.id,"Jl. Pasar Kliwon Kav. 212 Blok C, kantor operasional BPR Sentra Pameran",Kabupaten/Kota,"BPR Sentra Pameran mendukung UMKM melalui pinjaman lunak, mentoring, konsultasi legal, kurasi produk pada bidang legalitas usaha, permodalan. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000777.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000777.webp,true,false,,,2026-03-05 19:02:20,2026-05-03 19:02:20
MTR000778,MITRA-2026-00778,AKUN006028,ADM000108,LOK004895,JM02,AKTIF,KABUPATEN,Rumah BUMN Ekspor Mandiri,Rumah BUMN Ekspor Mandiri Mandiri,1368643283406,85.546.415.5-811.090,Rendra Asih,Business Development,088860374947,info-rumah-bumn-ekspor-mandiri@or.id,"Kompleks Ruko Mutiara Blok G No. 231, kantor operasional Rumah BUMN Ekspor Mandiri",Online Nasional,"Rumah BUMN Ekspor Mandiri mendukung UMKM melalui klinik konsultasi, promosi digital pada bidang pemasaran, pelatihan. Fokus program disesuaikan dengan kebutuhan legalitas, pemasaran, dan peningkatan kapasitas usaha.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000778.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000778.webp,true,false,,,2025-11-14 03:31:24,2025-11-19 03:31:24
MTR000779,MITRA-2026-00779,AKUN006029,ADM000174,LOK004918,JM04,AKTIF,KABUPATEN,Politeknik Kemasan Kreatif,Politeknik Kemasan Kreatif Mandiri,1880265728039,46.384.711.6-828.315,Titin Wahyuni,PIC CSR,0882207103985,politeknik-kemasan-kreatif779@gmail.com,"Pasar Tembalang Los F-195, kantor operasional Politeknik Kemasan Kreatif",Jawa-Bali,"Politeknik Kemasan Kreatif membuka program kolaborasi untuk UMKM pada bidang digitalisasi, pelatihan, riset produk dengan bentuk dukungan kurasi produk, pendampingan konten.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000779.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000779.webp,true,false,,,2025-05-01 12:04:00,2025-06-04 12:04:00
MTR000780,MITRA-2026-00780,AKUN006030,ADM000100,LOK004941,JM01,AKTIF,KABUPATEN,Badan Gerai Kurasi Produk,Badan Gerai Kurasi Produk Mandiri,,12.311.523.7-058.437,Khusnul Pramono,Koordinator Kemitraan,088880865725,usaha.badan-gerai-kurasi-produk@go.id,"Pasar Beringharjo Los H-133, kantor operasional Badan Gerai Kurasi Produk",Jawa-Bali,"Badan Gerai Kurasi Produk membuka program kolaborasi untuk UMKM pada bidang legalitas usaha, pelatihan, pendampingan bisnis, sertifikasi produk dengan bentuk dukungan klinik konsultasi, pendampingan konten, kelas pelatihan, kurasi produk.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000780.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000780.webp,true,false,,,2026-02-06 00:18:21,2026-02-19 00:18:21
MTR000781,MITRA-2026-00781,AKUN006031,,LOK004964,JM02,NONAKTIF,KABUPATEN,Rumah BUMN Akselerator Pasar Digital,Rumah BUMN Akselerator Pasar Digital Mandiri,1401899581894,,Wulan Fitriani,Koordinator Kemitraan,082231088636,usaha-rumah-bumn-akselerator-pasar-digital@gmail.com,"Jl. Ahmad Yani Kav. 170 Blok C, kantor operasional Rumah BUMN Akselerator Pasar Digital",Jawa-Bali,"Rumah BUMN Akselerator Pasar Digital berperan sebagai mitra pendamping yang menyediakan mentoring, akses pameran, pendampingan konten bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000781.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000781.webp,false,false,,,2024-09-18 00:55:18,2024-10-19 00:55:18
MTR000782,MITRA-2026-00782,AKUN006032,ADM000220,LOK004987,JM04,AKTIF,PROVINSI,Politeknik Sinergi Nusantara,Politeknik Sinergi Nusantara Mandiri,,,Mursid Azarel,PIC CSR,08111778369,info82.politeknik-sinergi-nusantara@or.id,"Pasar Colomadu Los D-105, kantor operasional Politeknik Sinergi Nusantara",Nasional,"Politeknik Sinergi Nusantara berperan sebagai mitra pendamping yang menyediakan kelas pelatihan, kurasi produk, pendampingan konten bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000782.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000782.webp,true,false,,,2024-03-15 06:14:08,2024-04-14 06:14:08
MTR000783,MITRA-2026-00783,AKUN006033,ADM000062,LOK005010,JM03,AKTIF,LOKAL,PT Keuangan Rakyat,PT Keuangan Rakyat,3323008717209,36.494.507.1-855.535,Nur Syakira,PIC CSR,08951471889,info83.pt-keuangan-rakyat@corp.id,"Pasar Colomadu Los G-104, kantor operasional PT Keuangan Rakyat",Solo Raya,"PT Keuangan Rakyat membuka program kolaborasi untuk UMKM pada bidang digitalisasi, pemasaran, desain kemasan, distribusi dengan bentuk dukungan pendampingan konten, klinik konsultasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000783.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000783.webp,true,false,,,2024-08-09 20:43:28,2024-08-30 20:43:28
MTR000784,MITRA-2026-00784,AKUN006034,ADM000247,LOK005033,JM01,AKTIF,EKSPOR,Dinas Karya Bersama,Dinas Karya Bersama Mandiri,2134256274123,,Putri Ramdani,Business Development,089691621807,order.dinas-karya-bersama@corp.id,"Jl. Anggrek KM 17.4, RT 06/RW 04, kantor operasional Dinas Karya Bersama",Solo Raya,"Dinas Karya Bersama berperan sebagai mitra pendamping yang menyediakan kelas pelatihan, pendampingan konten, fasilitasi sertifikasi bagi UMKM terkurasi.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000784.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000784.webp,true,false,,,2026-04-04 14:19:40,2026-06-07 14:19:40
MTR000785,MITRA-2026-00785,AKUN006035,ADM000154,LOK005056,JM09,AKTIF,EKSPOR,Lembaga Sentra Pendampingan,Lembaga Sentra Pendampingan Mandiri,,53.219.565.3-003.537,Aulia Wulandari,Manajer Program,089698031559,cs85.lembaga-sentra-pendampingan@corp.id,"Jl. Sultan Agung No. 163 RT 12/RW 10, kantor operasional Lembaga Sentra Pendampingan",Jawa-Bali,"Lembaga Sentra Pendampingan membuka program kolaborasi untuk UMKM pada bidang riset produk, pemasaran, digitalisasi, pendampingan bisnis dengan bentuk dukungan kelas pelatihan, promosi digital.",https://cdn.umkmtumbuh.local/mitra/logo/mtr000785.webp,https://cdn.umkmtumbuh.local/mitra/cover/mtr000785.webp,true,false,,,2025-04-22 09:09:20,2025-05-22 09:09:20
